SUPL,PLANT,S.DOCK,COMP,PLANT,DOCK,Production Routing,PART #,T/C FROM(UNL),T/C TO (UNL),PART DESC,Life Cycle Code,Team Member,Model Name,ORD Method,BvsC REF,KBN,QTY /CONT,V.SHARE FLG[SYS L/O DATE BASIS],V.SHARE VALUE,PC DELIV,PC SAFETY,LS DELIV,LS SAFTY,Safety(PCS),Packaging Type,Part PCS Weight(g),PACK QTY/CONT,Latest Physical Inventory DTE & Time,Create User,Create Date Time,Update User,Update Date Time,V.SHARE GROUP
5304,1,MP1,807D,4,43,      ,559050K18000,20260901,99991231,KNOB SUB-ASSY  CONTROL,0,,579W,1,0,466C,49, ,,0,0,38,30,0,TP331             ,9,49,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,MP1,807D,4,43,      ,559000KP1000,20260801,20260831,CONTROL ASSY  AIR CONDITIONER,0,,824W 867B,1,0,5753,4, ,,0,32,28,28,4,TP362             ,470,4,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,MP1,807D,4,43,      ,559000KP1000,20260901,99991231,CONTROL ASSY  AIR CONDITIONER,0,,824W 867B,1,0,5753,4, ,,0,34,28,30,0,TP362             ,470,4,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,MP1,807D,4,43,      ,559000K70200,20230301,99991231,CONTROL ASSY  AIR CONDITIONER,0,,591B,1,0,059E,3, ,,0,10,35,26,0,TP362             ,469,3,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,MP1,807D,4,43,      ,559000K71200,20230301,99991231,CONTROL ASSY  AIR CONDITIONER,0,,591B,1,0,060E,3, ,,35,10,35,26,0,TP362             ,469,3,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,MP1,807D,4,43,      ,559000K73000,20260501,20260531,CONTROL ASSY  AIR CONDITIONER,0,,579W,1,0,465C,6, ,,0,32,28,42,4,TP342             ,245,6,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,MP1,807D,4,43,      ,559000K73000,20260601,20260604,CONTROL ASSY  AIR CONDITIONER,0,,579W,1,0,465C,6, ,,0,32,28,42,9,TP342             ,245,6,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,MP1,807D,4,43,      ,559000K73000,20260605,20260731,CONTROL ASSY  AIR CONDITIONER,0,,579W,1,0,465C,6, ,,0,32,28,42,1,TP342             ,245,6,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,MP1,807D,4,43,      ,559000K73000,20260801,20260831,CONTROL ASSY  AIR CONDITIONER,0,,579W,1,0,465C,6, ,,0,32,28,28,0,TP342             ,245,6,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,MP1,807D,4,43,      ,559000K73000,20260901,99991231,CONTROL ASSY  AIR CONDITIONER,0,,579W,1,0,465C,6, ,,0,34,28,30,0,TP342             ,245,6,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,MP1,807D,4,43,      ,559050K18000,20260501,20260531,KNOB SUB-ASSY  CONTROL,0,,579W,1,0,466C,49, ,,0,0,38,42,8,TP331             ,9,49,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,MP1,807D,4,43,      ,559050K18000,20260601,20260604,KNOB SUB-ASSY  CONTROL,0,,579W,1,0,466C,49, ,,0,0,38,42,18,TP331             ,9,49,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,MP1,807D,4,43,      ,559170K05000,20260501,20260531,LEVER  BLOWER CONTROL,0,,579W,1,0,467C,49, ,,0,0,38,42,4,TP331             ,7,49,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,MP1,807D,4,43,      ,559170K05000,20260601,20260604,LEVER  BLOWER CONTROL,0,,579W,1,0,467C,49, ,,0,0,38,42,9,TP331             ,7,49,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,MP1,807D,4,43,      ,559170K05000,20260605,20260630,LEVER  BLOWER CONTROL,0,,579W,1,0,467C,49, ,,0,0,38,42,1,TP331             ,7,49,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,MP1,807D,4,43,      ,559170K05000,20260701,20260731,LEVER  BLOWER CONTROL,0,,579W,1,0,467C,49, ,,0,0,37,42,1,TP331             ,7,49,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,MP1,807D,4,43,      ,559170K05000,20260801,20260831,LEVER  BLOWER CONTROL,0,,579W,1,0,467C,49, ,,0,0,33,28,0,TP331             ,7,49,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,74411VT02000,20260701,20260731,CARRIER  BATTERY,0,,874W,1,0,398F,20, ,,0,32,18,42,2,TP343             ,510,20,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,MP1,807D,4,43,      ,559170K05000,20260901,99991231,LEVER  BLOWER CONTROL,0,,579W,1,0,467C,49, ,,0,0,38,30,0,TP331             ,7,49,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,MP1,807D,4,43,      ,690650K01000,20260501,20260531,CYLINDER SUB-ASSY  AIR BAG CUT OFF SW,0,,579W,1,0,580C,24, ,,0,32,28,42,4,TP331             ,38,24,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,MP1,807D,4,43,      ,690650K01000,20260601,20260604,CYLINDER SUB-ASSY  AIR BAG CUT OFF SW,0,,579W,1,0,580C,24, ,,0,32,28,42,9,TP331             ,38,24,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,74411VT02000,20260801,20260831,CARRIER  BATTERY,0,,874W,1,0,398F,20, ,,0,32,18,28,1,TP343             ,510,20,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,MP1,807D,4,43,      ,690650K01000,20260605,20260731,CYLINDER SUB-ASSY  AIR BAG CUT OFF SW,0,,579W,1,0,580C,24, ,,0,32,28,42,1,TP331             ,38,24,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,MP1,807D,4,43,      ,690650K01000,20260801,20260831,CYLINDER SUB-ASSY  AIR BAG CUT OFF SW,0,,579W,1,0,580C,24, ,,0,32,28,28,0,TP331             ,38,24,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,74411VT02000,20260901,99991231,CARRIER  BATTERY,0,,874W,1,0,398F,20, ,,0,34,18,30,1,TP343             ,510,20,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,57793VT02000,20260901,99991231,BRACKET  RR SUSPENSION ARM  RR RH NO.1,0,,874W,1,0,396F,12, ,,0,8,19,30,1,TP342             ,438,12,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,82715KK32000,20260501,20260531,BRACKET  WIRING HARNESS CLAMP,0,,578W,1,0,882H,100, ,,0,8,11,42,10,TP332             ,99,100,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,57794VT02000,20260501,20260531,BRACKET  RR SUSPENSION ARM  RR LH NO.1,0,,874W,1,0,397F,12, ,,0,8,19,42,5,TP342             ,440,12,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,57794VT02000,20260601,20260604,BRACKET  RR SUSPENSION ARM  RR LH NO.1,0,,874W,1,0,397F,12, ,,0,8,19,42,12,TP342             ,440,12,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,57794VT02000,20260605,20260630,BRACKET  RR SUSPENSION ARM  RR LH NO.1,0,,874W,1,0,397F,12, ,,0,8,19,42,2,TP342             ,440,12,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,57794VT02000,20260701,20260731,BRACKET  RR SUSPENSION ARM  RR LH NO.1,0,,874W,1,0,397F,12, ,,0,8,19,42,3,TP342             ,440,12,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,57794VT02000,20260801,20260831,BRACKET  RR SUSPENSION ARM  RR LH NO.1,0,,874W,1,0,397F,12, ,,0,8,19,28,1,TP342             ,440,12,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,57794VT02000,20260901,99991231,BRACKET  RR SUSPENSION ARM  RR LH NO.1,0,,874W,1,0,397F,12, ,,0,8,19,30,1,TP342             ,440,12,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,82715KK32000,20260601,20260630,BRACKET  WIRING HARNESS CLAMP,0,,578W,1,0,882H,100, ,,0,8,11,42,9,TP332             ,99,100,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,583870K01000,20180701,99991231,PLATE RR FLOOR,0,ASSY IMV4,579W 578W,1,0,8298,100, ,,10,10,10,10,0,TP331             ,7,100,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,58918KK01000,20211201,99991231,BRACKET  BOX SUPPORT,0,,824W,1,0,480G,10, ,,10,10,10,10,0,EE011             ,75,10,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,58996KK02000,20260501,20260531,BRACKET  CONSOLE BOX MOUNTING  NO.2,0,,579W,1,0,480C,20, ,,0,32,18,42,4,TP332             ,248,20,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,58996KK02000,20260601,20260604,BRACKET  CONSOLE BOX MOUNTING  NO.2,0,,579W,1,0,480C,20, ,,0,32,18,42,9,TP332             ,248,20,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,58996KK02000,20260605,20260731,BRACKET  CONSOLE BOX MOUNTING  NO.2,0,,579W,1,0,480C,20, ,,0,32,18,42,1,TP332             ,248,20,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,58996KK02000,20260801,20260831,BRACKET  CONSOLE BOX MOUNTING  NO.2,0,,579W,1,0,480C,20, ,,0,32,18,28,0,TP332             ,248,20,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,58996KK02000,20260901,99991231,BRACKET  CONSOLE BOX MOUNTING  NO.2,0,,579W,1,0,480C,20, ,,0,34,18,30,0,TP332             ,248,20,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,61181KK03000,20260501,20260731,BRACKET  INSTRUMENT PANEL SIDE,0,,578W,1,0,438H,40, ,,0,10,17,42,0,TP331             ,15,40,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,61181KK03000,20260801,20260831,BRACKET  INSTRUMENT PANEL SIDE,0,,578W,1,0,438H,40, ,,0,10,17,28,0,TP331             ,15,40,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,61181KK03000,20260901,99991231,BRACKET  INSTRUMENT PANEL SIDE,0,,578W,1,0,438H,40, ,,0,11,17,30,0,TP331             ,15,40,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,74411VT02000,20260501,20260531,CARRIER  BATTERY,0,,874W,1,0,398F,20, ,,0,32,18,42,3,TP343             ,510,20,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,74411VT02000,20260601,20260604,CARRIER  BATTERY,0,,874W,1,0,398F,20, ,,0,32,18,42,8,TP343             ,510,20,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,74411VT02000,20260605,20260630,CARRIER  BATTERY,0,,874W,1,0,398F,20, ,,0,32,18,42,1,TP343             ,510,20,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,82715KK32000,20260701,20260731,BRACKET  WIRING HARNESS CLAMP,0,,578W,1,0,882H,100, ,,0,8,11,42,100,TP332             ,99,100,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,82715KK32000,20260801,20260831,BRACKET  WIRING HARNESS CLAMP,0,,578W,1,0,882H,100, ,,0,8,11,28,100,TP332             ,99,100,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,82715KK32000,20260901,99991231,BRACKET  WIRING HARNESS CLAMP,0,,578W,1,0,882H,100, ,,0,8,11,30,0,TP332             ,99,100,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT12000,20260501,20260531,WIRE  FR DOOR  LH,0,,874W,1,0,456F,10, ,,0,6,22,42,0,TP362             ,0,10,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,82715KK49000,20260501,20260531,BRACKET  WIRING HARNESS CLAMP,0,,578W,1,0,887H,100, ,,0,8,11,42,10,TP332             ,47,100,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT12000,20260601,20260604,WIRE  FR DOOR  LH,0,,874W,1,0,456F,10, ,,0,6,22,42,1,TP362             ,0,10,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,82715KK49000,20260601,20260630,BRACKET  WIRING HARNESS CLAMP,0,,578W,1,0,887H,100, ,,0,8,11,42,11,TP332             ,47,100,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,82715KK49000,20260701,20260731,BRACKET  WIRING HARNESS CLAMP,0,,578W,1,0,887H,100, ,,0,8,11,42,100,TP332             ,47,100,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT12000,20260605,20260731,WIRE  FR DOOR  LH,0,,874W,1,0,456F,10, ,,0,6,22,42,0,TP362             ,0,10,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5307,1,   ,807D,4,43,      ,82715KK49000,20260801,20260831,BRACKET  WIRING HARNESS CLAMP,0,,578W,1,0,887H,100, ,,0,8,11,28,0,TP332             ,47,100,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT12000,20260801,20260831,WIRE  FR DOOR  LH,0,,874W,1,0,456F,10, ,,0,6,22,28,0,TP362             ,0,10,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT05000,20260801,20260831,WIRE  FR DOOR  LH,0,,874W,1,0,451F,10, ,,0,6,22,28,10,TP362             ,0,10,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT05000,20260901,99991231,WIRE  FR DOOR  LH,0,,874W,1,0,451F,10, ,,0,6,22,30,0,TP362             ,0,10,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT12000,20260901,99991231,WIRE  FR DOOR  LH,0,,874W,1,0,456F,10, ,,0,6,22,30,0,TP362             ,0,10,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT12100,20260601,99991231,WIRE  FR DOOR  LH,0,,096J,1,0,86EA,10, ,,0,0,35,41,0,TP362             ,550,10,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT14000,20260501,20260531,WIRE  FR DOOR  LH,0,,874W,1,0,457F,10, ,,0,6,22,42,0,TP362             ,0,10,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT14000,20260601,20260604,WIRE  FR DOOR  LH,0,,874W,1,0,457F,10, ,,0,6,22,42,3,TP362             ,0,10,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT14000,20260605,20260630,WIRE  FR DOOR  LH,0,,874W,1,0,457F,10, ,,0,6,22,42,0,TP362             ,0,10,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT05100,20260601,99991231,WIRE  FR DOOR  LH,0,,096J,1,0,82EA,10, ,,0,0,35,41,0,TP362             ,460,10,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT06000,20260501,20260731,WIRE  FR DOOR  LH,0,,874W,1,0,452F,10, ,,0,6,22,42,0,TP362             ,0,10,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT06000,20260801,99991231,WIRE  FR DOOR  LH,0,,874W,1,0,452F,10, ,,0,6,22,28,0,TP362             ,0,10,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT06100,20260601,99991231,WIRE  FR DOOR  LH,0,,096J,1,0,83EA,10, ,,0,0,35,41,0,TP362             ,510,10,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT07000,20221101,99991231,WIRE  FR DOOR  LH,0,,874W,1,0,453F,10, ,,10,34,34,34,0,TP362             ,0,10,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT08000,20260501,20260531,WIRE  FR DOOR  LH,0,,874W,1,0,891F,10, ,,0,0,38,42,0,TP362             ,521,10,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT08000,20260601,20260604,WIRE  FR DOOR  LH,0,,874W,1,0,891F,10, ,,0,0,38,42,5,TP362             ,521,10,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT08000,20260605,20260630,WIRE  FR DOOR  LH,0,,874W,1,0,891F,10, ,,0,0,38,42,1,TP362             ,521,10,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT08000,20260701,20260731,WIRE  FR DOOR  LH,0,,874W,1,0,891F,10, ,,0,0,37,42,1,TP362             ,521,10,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT08000,20260801,20260831,WIRE  FR DOOR  LH,0,,874W,1,0,891F,10, ,,0,0,33,28,0,TP362             ,521,10,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT08000,20260901,99991231,WIRE  FR DOOR  LH,0,,874W,1,0,891F,10, ,,0,0,38,30,0,TP362             ,521,10,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT08100,20260601,99991231,WIRE  FR DOOR  LH,0,,096J,1,0,84EA,10, ,,0,0,35,41,0,TP362             ,410,10,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT11000,20260201,20260630,WIRE  FR DOOR  LH,0,,874W,1,0,455F,10, ,,0,6,22,41,0,TP362             ,0,10,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT11000,20260701,99991231,WIRE  FR DOOR  LH,0,,874W,1,0,455F,10, ,,0,6,22,42,0,TP362             ,0,10,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT11100,20260601,99991231,WIRE  FR DOOR  LH,0,,096J,1,0,85EA,10, ,,0,0,35,41,0,TP362             ,470,10,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT14000,20260701,20260731,WIRE  FR DOOR  LH,0,,874W,1,0,457F,10, ,,0,6,22,42,1,TP362             ,0,10,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT14000,20260801,20260831,WIRE  FR DOOR  LH,0,,874W,1,0,457F,10, ,,0,6,22,28,1,TP362             ,0,10,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT14000,20260901,99991231,WIRE  FR DOOR  LH,0,,874W,1,0,457F,10, ,,0,6,22,30,1,TP362             ,0,10,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT14100,20260601,99991231,WIRE  FR DOOR  LH,0,,096J,1,0,87EA,10, ,,0,0,35,41,0,TP362             ,570,10,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT15000,20260501,20260531,WIRE  FR DOOR  LH,0,,874W,1,0,458F,10, ,,0,6,22,42,0,TP362             ,0,10,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT15000,20260601,20260731,WIRE  FR DOOR  LH,0,,874W,1,0,458F,10, ,,0,6,22,42,10,TP362             ,0,10,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT15000,20260801,20260831,WIRE  FR DOOR  LH,0,,874W,1,0,458F,10, ,,0,6,22,28,10,TP362             ,0,10,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5347,1,   ,807D,4,43,      ,82152VT15000,20260901,99991231,WIRE  FR DOOR  LH,0,,874W,1,0,458F,10, ,,0,6,22,30,0,TP362             ,0,10,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,   ,807D,4,43,      ,89990VT30000,20260601,99991231,COMPUTER ASSY  SMART KEY,0,,096J,1,0,88EB,16, ,,0,0,35,41,0,TP342             ,159,16,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,   ,807D,4,43,      ,89990VT31000,20260601,99991231,COMPUTER ASSY  SMART KEY,0,,096J,1,0,89EB,16, ,,0,0,35,41,0,TP342             ,162,16,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,   ,807D,4,43,      ,89990VT32000,20260601,99991231,COMPUTER ASSY  SMART KEY,0,,096J,1,0,90EB,16, ,,0,0,35,41,0,TP342             ,159,16,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,   ,807D,4,43,      ,899900K36000,20190401,99991231,COMPUTER ASSY  SMART KEY,0,,338B,1,0,687J,16, ,,26,10,26,23,0,TP342             ,185,16,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,BP1,807D,4,43,      ,69005VT01000,20260501,20260531,CYLINDER & KEY SET,0,,874W,1,0,327F,18, ,,0,22,34,42,3,TP342             ,197,18,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,BP1,807D,4,43,      ,69005VT01000,20260601,20260604,CYLINDER & KEY SET,0,,874W,1,0,327F,18, ,,0,22,34,42,8,TP342             ,197,18,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,BP1,807D,4,43,      ,69005VT01000,20260605,20260731,CYLINDER & KEY SET,0,,874W,1,0,327F,18, ,,0,22,34,42,1,TP342             ,197,18,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,BP1,807D,4,43,      ,69005VT01000,20260801,20260831,CYLINDER & KEY SET,0,,874W,1,0,327F,18, ,,0,22,34,28,1,TP342             ,197,18,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,BP1,807D,4,43,      ,69005VT01000,20260901,99991231,CYLINDER & KEY SET,0,,874W,1,0,327F,18, ,,0,25,34,30,1,TP342             ,197,18,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,BP1,807D,4,43,      ,69005VT02000,20260501,20260531,CYLINDER & KEY SET,0,,874W,1,0,328F,18, ,,0,22,34,42,2,TP342             ,193,18,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,BP1,807D,4,43,      ,69005VT02000,20260601,20260604,CYLINDER & KEY SET,0,,874W,1,0,328F,18, ,,0,22,34,42,4,TP342             ,193,18,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,BP1,807D,4,43,      ,69005VT02000,20260605,20260731,CYLINDER & KEY SET,0,,874W,1,0,328F,18, ,,0,22,34,42,1,TP342             ,193,18,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,BP1,807D,4,43,      ,69005VT02000,20260801,20260831,CYLINDER & KEY SET,0,,874W,1,0,328F,18, ,,0,22,34,28,1,TP342             ,193,18,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,BP1,807D,4,43,      ,69005VT02000,20260901,99991231,CYLINDER & KEY SET,0,,874W,1,0,328F,18, ,,0,25,34,30,1,TP342             ,193,18,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,BP1,807D,4,43,      ,690050KA2000,20230801,99991231,CYLINDER & KEY SET,0,,16YM,1,0,554D,18, ,,38,10,38,27,0,TP342             ,361,18,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,BP1,807D,4,43,      ,690050KA6000,20230301,99991231,CYLINDER & KEY SET,0,,579W,1,0,572C,18, ,,35,10,35,26,0,TP342             ,191,18,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,BP1,807D,4,43,      ,690050KF5000,20260501,20260630,CYLINDER & KEY SET,0,,578W,1,0,525H,18, ,,0,0,38,42,0,TP342             ,190,18,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,BP1,807D,4,43,      ,690050KF5000,20260701,20260731,CYLINDER & KEY SET,0,,578W,1,0,525H,18, ,,0,0,37,42,0,TP342             ,190,18,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,BP1,807D,4,43,      ,690050KF5000,20260801,20260831,CYLINDER & KEY SET,0,,578W,1,0,525H,18, ,,0,0,33,28,18,TP342             ,190,18,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,BP1,807D,4,43,      ,690050KF5000,20260901,99991231,CYLINDER & KEY SET,0,,578W,1,0,525H,18, ,,0,0,38,30,18,TP342             ,190,18,202608310700,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
5304,1,BP1,807D,4,43,      ,690050KF8000,20260501,20260630,CYLINDER & KEY SET,0,,578W,1,0,526H,18, ,,0,0,38,42,0,TP342             ,190,18,            ,PS06542         ,01-SEP-26,PS06542         ,01-SEP-26,   
